iatiidentifier,year,commitment_usd,disbursement_usd,n_disb_tx
CH-4-2023-2004006120,2023,0,1053215.5651636813,3
CH-4-2023-2018011172,2023,0,13079.678814082767,2
CH-4-2023-2020010894,2023,0,1235330.4508956147,3
CH-4-2023-2020010895,2023,21000617.665225446,5339148.857319333,3
AU-5-INJ402-WS,2015,0,1374583.0660000036,2
AU-5-INJ402-WS,2016,0,33030.960300000086,2
CH-4-2023-2023000533,2023,6423718.344657196,1169781.3465101914,3
CH-4-2023-2023001248,2023,0,157381.0994441013,2
AU-5-INJ648-ID,2017,0,2732038.280500007,4
AU-5-INJ648-ID,2014,0,64601008.62890016,4
AU-5-INJ648-ID,2016,0,14177015.649400037,4
AU-5-INJ648-ID,2015,0,63761431.36590016,4
46002-P-DZ-K00-007,2016,1025460547.7029648,959506988.4202348,1
46002-P-AO-FA0-002,2016,0,388740905.0768436,1
46002-P-AO-FA0-002,2014,988399010.4379264,558569034.0341223,1
46002-P-AO-K00-007,2020,0,164721621.65534097,2
46002-P-AO-K00-007,2019,164965113.05154416,0,0
46002-P-AO-AA0-011,2023,103769609.11681068,0,0
46002-P-BW-K00-004,2022,135139797.79145032,134585701.42404398,1
46002-P-BW-K00-005,2023,177220555.2700205,0,0
46002-P-BJ-FZ0-001,2017,27013575.94923835,27013575.94923835,1
46002-P-BJ-K00-005,2018,9492722.47212191,2942743.966357792,1
46002-P-BJ-K00-005,2019,0,6549978.5057641175,1
46002-P-BJ-K00-006,2019,6837848.026937635,2094234.2559807545,1
46002-P-BJ-K00-006,2020,0,4743613.77095688,1
46002-P-BJ-KZ0-001,2020,6916126.372545962,6916126.372545962,1
46002-P-BJ-KF0-001,2023,42446030.48248797,42446030.48248797,1
AU-5-INI950-NR,2019,0,2057578.039500005,2
AU-5-INI950-NR,2018,0,1815901.2042000047,2
AU-5-INI950-NR,2015,0,3228430.000000008,2
AU-5-INI950-NR,2020,0,190117.43440000046,2
AU-5-INI950-NR,2017,0,1634822.0000000042,2
AU-5-INI950-NR,2016,0,2248539.6740000057,2
AU-5-INI950-NR,2014,0,2198080.0000000056,2
46002-P-BI-I00-004,2020,1356103.21030313,659768.743719547,1
46002-P-BI-I00-004,2022,0,696334.4665835828,1
46002-P-BF-FA0-008,2015,27122064.206062596,27122064.206062596,1
46002-P-BF-KA0-009,2014,27122064.206062596,0,0
46002-P-BF-KA0-009,2015,0,27122064.206062596,2
46002-P-BF-KZ0-003,2020,54244128.41212519,54244128.41212519,2
46002-P-BF-KZ0-001,2019,0,13561032.103031298,1
46002-P-BF-KZ0-001,2018,13561032.103031298,0,0
AU-5-INK561-SB,2014,0,13314951.341100032,3
AU-5-INK561-SB,2017,0,-13806.003100000036,3
AU-5-INK561-SB,2016,0,13130456.183200033,3
AU-5-INK561-SB,2015,0,14003949.133700036,3
AU-5-INL121-SB,2017,0,12901596.215000032,1
AU-5-INL121-SB,2016,57012700.00000015,0,0
AU-5-INL121-SB,2020,0,12890311.134900032,1
AU-5-INL121-SB,2018,0,11636322.29360003,1
AU-5-INL121-SB,2019,0,13127159.063200034,1
AU-5-INL126-SB,2016,19748375.000000052,4396160.000000011,2
AU-5-INL126-SB,2019,0,3298076.8517000084,2
AU-5-INL126-SB,2020,0,684231.3935000019,2
AU-5-INL126-SB,2017,0,2425248.820400006,2
AU-5-INL126-SB,2018,0,2956958.1903000074,2
AU-5-INL129-SB,2015,39507572.10950011,486.32520000000125,5
AU-5-INL129-SB,2020,0,2088175.3131000053,5
AU-5-INL129-SB,2018,0,9628010.095900025,5
AU-5-INL129-SB,2017,0,9674509.104500026,5
AU-5-INL129-SB,2019,0,9142271.508500023,5
AU-5-INL129-SB,2016,0,8123094.623900021,5
AU-5-INL683-TO,2020,0,2172908.5495000063,2
AU-5-INL683-TO,2015,11800214.57290003,38697.198400000096,2
AU-5-INL683-TO,2018,0,2443478.459500007,2
AU-5-INL683-TO,2016,0,2193330.7734000054,2
AU-5-INL683-TO,2017,0,2055387.5154000055,2
AU-5-INL683-TO,2019,0,2194708.0079000057,2
AU-5-INJ899-TV,2017,0,1370615.5316000036,8
AU-5-INJ899-TV,2019,0,1985323.7154000052,8
AU-5-INJ899-TV,2020,0,1946792.746800005,8
AU-5-INJ899-TV,2016,0,2384653.717300006,8
AU-5-INJ899-TV,2018,0,2542471.739900007,8
AU-5-INJ899-TV,2014,0,2038262.4115000055,8
AU-5-INJ899-TV,2015,0,733995.2378000019,8
AU-5-INJ128-VN,2014,0,11795710.56960003,2
AU-5-INJ128-VN,2016,0,171312.86000000045,2
AU-5-INJ128-VN,2015,0,10681743.545700029,2
BJ-IFU-3200700033415-RSG0123375-29295,2022,0,1650286.3403717012,9
BJ-IFU-3200700033415-RSG0123375-29295,2021,0,4190100.369319635,10
BJ-IFU-3200700033415-RSG0123375-29295,2019,0,512429.5990365222,13
BJ-IFU-3200700033415-RSG0123375-29295,2020,0,1870334.4233695196,8
XM-DAC-69-1-2019000246,2019,25919.0712,25919.0712,1
XM-DAC-69-3-2018000217,2018,1139400,0,0
XM-DAC-69-3-2018000330,2018,1139400,0,0
46002-P-CV-K00-013,2021,23048672.34783505,22240862.18329905,1
46002-P-CV-KA0-005,2014,17091009.130642917,17330540.1087866,1
46002-P-CV-KA0-008,2018,22788012.169670213,22419692.40866984,1
46002-P-CV-KA0-006,2015,17243276.277550936,16020751.48459399,1
46002-P-CV-KA0-007,2017,22788012.169670213,22656800.789794512,1
46002-P-CV-K00-016,2020,34573008.51497206,33251789.622284576,2
46002-P-CV-KA0-009,2019,22788012.169670213,21911042.789124597,1
46002-P-CV-K00-015,2022,23048672.34783505,21557945.15104956,1
46002-P-CV-A00-003,2023,11394006.09161562,0,0
46002-P-CF-KZ0-002,2014,20341548.154546946,20341548.154546946,2
46002-P-CF-K00-006,2017,16652947.422522437,16652947.422522437,3
46002-P-CF-KZ0-003,2015,9980919.627831036,9980919.627831036,2
46002-P-CF-K00-007,2018,9492722.47212191,9492722.47212191,1
46002-P-CF-K00-010,2020,14239083.708182864,14239083.708182864,2
46002-P-CF-I00-006,2023,1356103.21030313,1356103.21030313,1
46002-P-CF-K00-020,2023,10170774.077273477,10170774.077273477,1
46002-P-CM-K00-010,2020,100267253.55197334,99969911.5413876,1
46002-P-CM-KA0-011,2018,0,207165545.03822175,1
46002-P-CM-KA0-011,2017,207200341.11420155,0,0
46002-P-CM-K00-009,2018,171906702.11972493,166844078.3990388,1
46002-P-CM-KA0-015,2020,0,87513001.34118609,1
46002-P-CM-KA0-015,2019,92141992.33259246,0,0
46002-P-CM-AA0-015,2022,72512637.15966895,0,0
46002-P-CM-AA0-015,2023,0,38790286.92431724,1
46002-P-CM-KF0-006,2022,93687085.30024804,87274342.36452869,1
46002-P-CM-KF0-007,2023,16842801.871964876,0,0
46002-P-KM-K00-006,2014,5424412.841212519,2712206.4206062597,1
46002-P-KM-K00-006,2015,0,2712206.4206062597,1
46002-P-KM-K00-009,2020,20341548.15454695,10170774.077273473,2
46002-P-KM-K00-009,2021,0,10170774.077273475,2
46002-P-TD-KA0-009,2020,61024644.46364084,61024644.46364084,2
46002-P-TD-KA0-007,2017,62380747.673943974,62380747.673943974,1
46002-P-TD-KA0-006,2016,42238139.86034849,36433068.84800389,2
46002-P-TD-KA0-006,2017,0,5805071.012344608,1
46002-P-TD-KA0-005,2015,18124319.40570133,18124319.40570133,2
46002-P-TD-K00-009,2018,20341548.15454695,20341548.15454695,1
46002-P-CG-K00-009,2019,214966177.55188113,204925574.81824827,1
46002-P-CG-K00-012,2023,105902396.5733984,102127908.31928636,1
46002-P-DJ-KF0-010,2022,6373685.088424711,0,0
46002-P-DJ-K00-003,2023,1356103.21030313,0,0
46002-P-CI-I00-003,2014,145414947.2408046,24409857.785456337,1
46002-P-CI-I00-003,2016,0,16204364.116424175,2
46002-P-CI-IZ0-004,2014,0,11195986.015863696,1
46002-P-CI-IZ0-004,2015,0,7661984.657048279,1
46002-P-CI-KA0-009,2017,49134331.515703,49134331.515703,1
46002-P-CI-KA0-012,2020,87213696.54749684,85230966.19641529,1
46002-P-CI-KA0-011,2022,0,32470318.996158164,1
46002-P-CI-KA0-011,2021,35141305.46631643,0,0
46002-P-CI-KA0-010,2019,86632772.10549942,81971299.35029095,1
46002-P-CI-AA0-037,2022,175804206.6457194,107987746.35987996,1
46002-P-CI-KA0-013,2023,37398941.91403119,0,0
46002-P-CD-K00-012,2020,135610321.030313,67805160.5151565,2
46002-P-CD-K00-012,2021,0,67805160.5151565,2
46002-P-EG-FA0-005,2021,0,254640702.94966012,1
46002-P-EG-FA0-005,2020,260241903.61632043,0,0
46002-P-EG-FA0-008,2023,0,90725330.23147328,1
46002-P-EG-FA0-008,2022,96000346.67422467,0,0
46002-P-EG-K00-011,2018,500001183.64756507,483228407.9348312,1
46002-P-EG-K00-009,2016,0,491498452.50994366,1
46002-P-EG-K00-009,2015,495869244.664073,0,0
46002-P-EG-K00-010,2017,0,497658911.08980525,2
46002-P-EG-K00-010,2016,493210940.8508463,0,0
46002-P-EG-K00-017,2023,0,271965285.01899225,1
46002-P-EG-K00-017,2022,268584352.84720653,0,0
46002-P-GA-K00-015,2021,58175388.46254511,0,0
46002-P-GA-K00-015,2022,0,53532929.80674174,1
46002-P-GA-K00-013,2020,116932530.8140552,113030157.18592311,1
46002-P-GA-KA0-007,2019,0,110411177.89768744,1
46002-P-GA-KA0-007,2018,116350776.92509022,0,0
46002-P-GA-KA0-005,2017,232701553.85018045,211854714.0859797,1
46002-P-GA-KA0-006,2017,349052330.7752707,340621044.4706926,1
46002-P-ET-IZ0-002,2016,7567055913.491466,81366192.6181878,1
46002-P-ET-IZ0-002,2017,0,81366192.6181878,1
46002-P-ET-IZ0-002,2018,0,81366192.6181878,1
46002-P-ET-K00-011,2014,0,74585676.56667215,1
46002-P-ET-K00-015,2018,120232110.6254755,0,0
46002-P-ET-K00-015,2019,0,81366192.6181878,1
46002-P-ET-K00-015,2020,0,38865918.0072877,1
46002-P-ET-K00-016,2020,162732385.2363756,162732385.2363756,1
46002-P-ET-KF0-007,2023,0,111815.59166105016,1
46002-P-ET-KF0-007,2022,4325018.6125165615,0,0
46002-P-GM-KA0-009,2018,6780516.051515649,6780516.051515649,1
46002-P-GM-K00-010,2014,0,827140.3444773376,1
46002-P-GM-K00-011,2018,0,137059.81906870968,1
46002-P-GM-K00-011,2015,2712206.4206062597,0,0
46002-P-GM-K00-011,2016,0,1022883.780598774,2
46002-P-GM-K00-011,2020,0,478137.52785096975,1
46002-P-GM-K00-011,2021,0,417231.70515061566,1
46002-P-GM-K00-011,2022,0,495336.7407686665,1
46002-P-GM-J00-002,2019,2910197.489310517,350745.2465192221,1
46002-P-GM-J00-002,2020,0,2289126.6288494687,1
46002-P-GM-J00-002,2021,0,264610.99501360854,1
46002-P-GM-K00-013,2020,13561032.103031298,13561032.103031298,2
46002-P-GM-KA0-011,2023,13561032.103031298,6780516.051515649,1
46002-P-GN-KA0-006,2016,14266205.772388926,7030423.660203932,2
46002-P-GN-KA0-006,2017,0,7214469.078812651,2
DE-1-201165281,2014,0,4557600,1
DE-1-201165281,2015,0,4557600,1
DE-1-201166974,2015,0,2535165,1
DE-1-201166974,2014,0,2506680,1
DE-1-201170307,2014,0,376002,1
DE-1-201170307,2015,0,376002,1
DE-1-201170323,2016,0,485989.4214000001,1
DE-1-201170323,2015,0,83710.57860000001,1
DE-1-201767508,2018,7975800,2620620,1
DE-1-201767508,2019,0,2278800,1
DE-1-201767508,2021,0,56970,1
DE-1-201767508,2020,0,3019410,1
DE-1-201868785,2019,0,12533400,1
DE-1-201868785,2018,20509200,0,0
DE-1-201868785,2020,0,7975800,1
46002-P-GN-KA0-005,2014,8665499.513837,8665499.513837,1
46002-P-GN-KZ0-002,2020,32546477.04727512,32546477.04727512,3
46002-P-GW-KA0-008,2015,6780516.05151565,6780516.05151565,2
46002-P-GW-IB0-005,2022,0,8027025.279119944,1
46002-P-GW-IB0-005,2021,8078306.823775745,0,0
46002-P-GW-A00-010,2023,6780516.051515649,5316971.916458619,1
46002-P-GH-K00-013,2015,54244128.41212519,54244128.41212519,1
46002-P-GH-KA0-006,2017,47463612.36060955,47463612.36060955,1
46002-P-GH-KA0-008,2020,67127108.91000493,67127108.91000493,1
46002-P-GH-K00-018,2023,105801816.3646399,61024644.46364085,1
46002-P-LR-KA0-004,2018,9492722.47212191,5424412.841212519,1
46002-P-LR-KA0-004,2020,0,4068309.63090939,1
DE-1-201965052,2019,68591880,68591880,1
46002-P-LR-K00-020,2020,13764447.584576767,13764447.584576767,2
46002-P-LR-AA0-013,2023,0,5395115.506090937,2
46002-P-LR-AA0-013,2022,5424412.841212519,0,0
46002-P-KE-K00-004,2021,102546054.77029648,98658186.29332244,1
46002-P-KE-K00-004,2022,0,32727.652436171615,1
46002-P-KE-HB0-009,2023,0,20291142.38134436,1
46002-P-KE-HB0-009,2020,103719025.54491618,0,0
46002-P-KE-HB0-009,2022,0,28505331.20786757,1
46002-P-KE-K00-007,2020,219415291.27062804,207296221.1777214,1
46002-P-KE-K00-010,2022,103493586.56752647,92674486.68103234,2
46002-P-KE-A00-002,2023,71782238.34327585,69810836.94621831,1
46002-P-KE-IA0-005,2023,22884241.67386532,0,0
46002-P-MG-KA0-009,2016,16951290.128789123,16951290.128789123,1
46002-P-MG-K00-010,2015,0,33902580.25757825,1
46002-P-MG-K00-010,2014,33902580.25757825,0,0
46002-P-MG-K00-018,2021,0,40683096.3090939,1
46002-P-MG-K00-018,2020,40683096.3090939,0,0
46002-P-MG-KA0-012,2020,0,13520349.006722204,2
46002-P-MG-KA0-012,2019,13520349.006722204,0,0
46002-P-MU-K00-004,2014,0,82521567.27560222,2
46002-P-MU-K00-005,2014,0,48191023.166311145,2
46002-P-MU-K00-008,2020,218615666.00262815,207898626.85057235,1
46002-P-MU-K00-009,2023,247771543.20477027,253274615.87698516,1
46002-P-MR-K00-018,2020,10170774.077273477,10170774.077273477,1
46002-P-MR-K00-017,2018,5424412.841212519,5424412.841212519,1
46002-P-MR-K00-016,2017,0,9086759.415085565,2
46002-P-MR-K00-016,2016,9086759.415085565,0,0
46002-P-MW-IE0-005,2015,25765960.99575947,25765960.99575947,1
46002-P-MW-KA0-004,2020,44615795.61897297,44615795.61897297,2
44000-P146280,2014,100000000,96279915,2
44000-P147226,2014,120000000,115511270,3
44000-P152064,2017,100000000,100000000,4
44000-P155605,2017,70000000,77716470,10
44000-P160594,2019,10000000,0,0
44000-P160594,2020,0,10196123,14
44000-P169524,2021,0,80000000,6
44000-P169524,2020,80000000,0,0
44000-P178202,2023,120000000,122531227,6
44000-P168446,2019,100000000,99738524,4
46002-P-ML-KA0-009,2020,48819715.570912674,48819715.570912674,3
44000-P176137,2021,132000000,131072400,8
44000-P174234,2020,100000000,101249352,7
44000-P164882,2018,90000000,87578652,3
44000-P160544,2017,100000000,102811740,5
44000-P172211,2020,160000000,159847056,3
44000-P153234,2015,50000000,50000000,8
44000-P153234,2016,0,0,8
44000-P169624,2019,50000000,51055550,7
44000-P169624,2020,0,0,7
44000-P143040,2014,75000000,75000000,9
44000-P176278,2023,100000000,103412920,18
44000-P168336,2021,700000000,700000000,7
44000-P168336,2022,0,0,7
44000-P179512,2023,500000000,500000000,16
46002-P-ML-KA0-008,2020,0,16869923.936170936,1
46002-P-ML-KA0-008,2019,16869923.936170936,0,0
44000-P153243,2022,0,0,1
44000-P153243,2015,450000000,450000000,1
44000-P166564,2022,0,0,6
44000-P166564,2019,500000000,500000000,6
44000-P169983,2022,500000000,500000000,18
44000-P175492,2021,100000000,100000000,6
44000-P179112,2023,100000000,100000000,6
44000-P167889,2018,500000000,500000000,6
44000-P168713,2020,-500000000,0,0
44000-P168713,2019,500000000,0,0
44000-P149768,2019,0,0,4
44000-P149768,2018,0,91811444,4
44000-P149768,2017,80000000,0,0
44000-P175191,2023,100000000,0,0
44000-P146740,2019,0,0,1
44000-P146740,2014,50000000,0,0
44000-P146740,2015,0,42492510,2
44000-P150941,2015,25000000,23802516,7
44000-P166298,2019,100000000,98155800,7
44000-P173529,2021,200000000,0,0
44000-P173529,2022,0,179408037,10
44000-P173529,2023,-548009,0,0
44000-P170934,2020,147950000,150469970,16
44000-P146640,2014,0,100234568,14
44000-P174315,2020,100000000,0,0
44000-P174315,2021,0,102001894,10
44000-P174315,2023,-256574,0,0
44000-P151275,2015,99999999.99999999,99019092,36
44000-P151275,2016,-344,0,0
44000-P157060,2016,100000000,97208309,8
44000-P163283,2017,75000000,0,0
44000-P163283,2018,0,78663306,12
44000-P163283,2019,-114041,0,0
44000-P150751,2015,200000000,197180858,12
46002-P-ML-KA0-004,2017,31394602.98044364,31394602.98044364,3
44000-P132786,2014,20000000,20030555,4
44000-P146665,2016,0,19973720,7
44000-P146665,2015,19999999.999999996,0,0
44000-P166115,2018,15000000,14647950,8
44000-P168668,2019,100000000,100249004,12
44000-P168668,2020,50000000,51156110,12
44000-P172749,2020,100000000,103677795,14
44000-P176513,2021,100000000,98279536,16
44000-P178042,2022,150000000,143262350,12
44000-P180286,2023,230000000,143520800,18
44000-P175490,2021,100000000,100000000,5
44000-P157469,2017,0,23832725,4
44000-P157469,2016,24000000,0,0
44000-P178635,2023,50000000,50154552,10
44000-P177712,2022,52500000,52297423,6
44000-P147806,2015,20000000,20068048,4
44000-P173008,2020,14800000,15040474,5
44000-P171780,2020,40000000,39820916,8
44000-P168166,2019,30000000,30154971,7
44000-P175758,2021,35000000,34865892,7
44000-P176810,2023,150000000,0,0
44000-P175934,2021,250000000,250000000,7
44000-P175934,2022,0,0,7
44000-P172455,2021,0,200000000,4
44000-P172455,2020,200000000,0,0
44000-P147984,2014,400000000,400000000,12
44000-P179182,2023,135238245,0,0
44000-P147913,2014,0,119375000,6
44000-P148083,2014,280000000,280000000,2
44000-P146981,2015,200000000,0,0
44000-P146981,2016,0,200000000,7
44000-P153203,2015,150000000,0,0
44000-P153203,2016,0,150000000,12
44000-P129652,2014,0,0,5
44000-P178729,2023,0,135238245,6
44000-P178729,2022,135238245,0,0
44000-P164588,2019,248883034,248883034,14
44000-P177632,2023,-29830399,0,0
44000-P177632,2022,500000000,470169601.00000006,8
44000-P147979,2014,216000000,216000000,3
44000-P168035,2019,100000000,98401000,10
44000-P168035,2020,25000000,25872357,10
44000-P168035,2021,-510355,0,0
44000-P168474,2020,50000000,51348187,10
44000-P168474,2022,-78446,0,0
44000-P164442,2018,25000000,24620149,6
44000-P178614,2022,50000000,53807040,20
46002-P-ML-KA0-007,2017,12204928.892728169,0,0
46002-P-ML-KA0-007,2018,0,12204928.892728169,1
44000-P180093,2023,80000000,90310.99999999999,9
44000-P167190,2019,0,251384067,5
44000-P167190,2018,250000000,0,0
44000-P168724,2020,250000000,252073350,7
44000-P168725,2021,250000000,248695888,8
44000-P174892,2022,250000000,242652069,7
44000-P179079,2023,500000000.00000006,507698759,10
44000-P154213,2016,0,100000000,8
44000-P154213,2015,100000000,0,0
44000-P155259,2015,100000000,97998025,8
44000-P166388,2018,100000000,99066240,8
44000-P178064,2022,400000000,429183400,24
44000-P169828,2020,200000000,196733483,21
44000-P143781,2014,70000000,68349261,5
44000-P143781,2015,-155,169038,5
44000-P158463,2016,75000000,72332575,4
44000-P163284,2017,125000000,126942330,5
44000-P179006,2023,300000000,310271640,11
44000-P174110,2021,300000000,300345840,9
44000-P177460,2022,250000000,243003420,7
44000-P179141,2023,500000000,500000000,9
44000-P163657,2017,200000000,206170574,7
44000-P166694,2019,200000000,200402775,10
44000-P168332,2021,100000000,98310520,9
44000-P175249,2022,100000000,107124660,10
44000-P111926,2017,0,31017000,1
44000-P171912,2020,300000000,0,0
44000-P171912,2021,0,300000000,8
44000-P174786,2021,300000000,0,0
44000-P174786,2022,0,300000000,6
44000-P177029,2023,500000000,0,0
44000-P179861,2023,160000000,0,0
44000-P145605,2020,0,0,4
44000-P154821,2020,0,0,5
44000-P154821,2015,700000000,0,0
44000-P154821,2016,0,696107840,5
44000-P176505,2021,500000000,500000000,4
44000-P158739,2018,0,699690960,6
44000-P158739,2017,600000000,0,0
44000-P158739,2019,0,0,6
44000-P170728,2020,400000000,400000000,10
44000-P149609,2014,700000000,500000000,5
44000-P149609,2015,0,200000000,5
44000-P149609,2020,0,0,5
44000-P150475,2019,0,0,5
44000-P150475,2015,700000000,700704760,5
44000-P174118,2020,700000000,700000000,18
44000-P180566,2023,750000000,750000000,5
44000-P161642,2017,500000000,0,0
44000-P161642,2018,0,500000000,16
44000-P161642,2020,0,0,8
44000-P173424,2021,0,500000000,16
44000-P173424,2020,500000000,0,0
44000-P180033,2022,1000000000,1000000000,7
44000-P126583,2020,0,250000000,2
44000-P145766,2020,0,0,5
44000-P145766,2014,700000000,700000000,5
44000-P175801,2021,500000000,500000000,4
44000-P158520,2016,800000000,749029100,4
44000-P158520,2019,0,0,4
44000-P176650,2021,300000000,0,0
44000-P176650,2022,0,300000000,3
44000-P162858,2019,718500000,718500000,7
44000-P162858,2020,0,0,7
44000-P176788,2022,750000000,750000000,5
44000-P175126,2021,750000000,750000000,10
44000-P130972,2020,0,0,7
44000-P174754,2021,30000000,29648200.000000004,6
44000-P165631,2019,40000000,39642419,10
44000-P147015,2015,10000000,10138680,4
44000-P160628,2019,10000000,25000,2
44000-P160628,2020,0,10017656,4
44000-P127411,2014,15499999.999999998,15565513.999999998,6
44000-P176148,2022,52500000,44985756,14
44000-P171080,2020,25000000,25758531,9
44000-P179265,2023,25000000,25706112,14
44000-P174927,2021,25000000,25000000,5
44000-P175847,2022,30000000,30000000,6
44000-P177807,2022,20000000,0,0
44000-P169822,2019,500000000,500000000,8
44000-P171190,2020,500000000,500000000,8
44000-P174115,2020,500000000,500000000,5
44000-P176983,2022,700000000,700000000,12
44000-P178636,2022,500000000,500000000,6
44000-P178636,2023,0,0,6
44000-P180319,2023,500000000,500000000,6
44000-P155425,2015,60000000,60000000,4
44000-P159351,2020,0,150000000,2
44000-P159351,2017,150000000,0,0
44000-P174145,2020,100000000,100000000,6
44000-P175874,2023,0,400000000,8
44000-P175874,2022,400000000,0,0
44000-P178122,2022,230000000,0,0
44000-P178570,2023,400000000,0,0
44000-P112346,2015,0,100000000,1
44000-P164079,2017,1150000000,0,0
44000-P164079,2018,0,1150000000,6
44000-P171311,2022,0,360000000,9
44000-P171311,2021,360000000,0,0
44000-P173558,2021,145000000,134537736,15
44000-P159774,2016,50000000,50000000,4
44000-P168402,2019,64000000,0,0
44000-P168402,2020,0,63730093,20
44000-P175543,2022,100000000,98721956,14
44000-P157406,2017,200000000,200000000,6
44000-P157404,2017,200000000,200000000,4
44000-P159508,2017,200000000,199231706,8
44000-P159508,2018,0,0,8
44000-P164201,2020,0,0,6
44000-P164201,2019,200000000,198906862,6
44000-P164289,2018,30000000,30000000,9
44000-P171465,2020,20000000,0,0
44000-P151821,2015,14999999.999999998,14993960,18
44000-P174527,2020,25000000,0,0
44000-P174527,2021,0,25000000,8
44000-P178930,2023,30000000,30000000,6
44000-P167748,2019,20000000,0,0
44000-P167748,2020,0,20000000,6
44000-P176663,2022,25000000,25000000,7
44000-P147152,2014,15000000,14991447,6
44000-P156761,2016,9340000,0,0
44000-P156761,2017,0,9088880,9
44000-P177797,2023,50000000,50257249,18
44000-P149998,2015,60000000,60000000,5
44000-P169913,2020,98500000,101091505,32
44000-P155553,2017,50000000,52685456,6
44000-P149991,2015,60000000,60000000,6
44000-P156444,2017,50000000,53612191,5
44000-P163285,2017,56000000,57224482,10
44000-P173150,2022,40000000,40113687,10
44000-P164545,2020,30000000,30871992.000000004,5
44000-P177748,2023,60000000,40545785,8
44000-P133664,2015,150000000,151757276,2
44000-P157343,2017,200000000,201598528,5
44000-P168566,2019,0,397722768,16
44000-P168566,2018,1200000000,794480104,16
44000-P169079,2020,750000000,747401494,28
44000-P174063,2020,80000000.00000001,82453208,14
44000-P151794,2014,49999999.99999999,49236122,6
44000-P156629,2016,40000000,39391619,5
44000-P166322,2019,90000000,91488349,8
44000-P161796,2018,60000000,59166510,8
44000-P175979,2022,250000000,0,0
44000-P133738,2015,0,340000000,4
44000-P133738,2014,340000000,0,0
44000-P159710,2020,0,200000000,2
44000-P159710,2019,200000000,0,0
44000-P160667,2018,0,250000000,2
44000-P160667,2016,250000000,0,0
44000-P173698,2022,0,500000000,8
44000-P173698,2020,500000000,0,0
44000-P165425,2018,35000000,34214168,1
44000-P180216,2023,35000000,35747562,6
44000-P127665,2014,206800000,202102500,5
44000-P173996,2020,300000000,806801,7
44000-P173996,2021,0,334724467,7
44000-P172567,2020,119000000,119000000,4
44000-P151803,2014,55000000,55000000,4
44000-P155920,2015,50000000,50000000,8
44000-P177001,2022,110000000,0,0
44000-P171474,2021,-20860042,0,0
44000-P171474,2020,20000000,0,0
44000-P162452,2018,20000000,19952075,5
44000-P161167,2016,1443820000,1443820000,6
44000-P155962,2015,1200000000,1200000000,6
44000-P170223,2020,70000000,70000000,6
44000-P163586,2017,70000000,70000000,14
44000-P174531,2021,150000000,150000000,12
44000-P151448,2015,75000000,75000000,5
44000-P154299,2015,250000000,250000000,4
44000-P160236,2016,225000000,225000000,7
44000-P166360,2018,389000000,389000000,12
44000-P168130,2020,-496375000,225000000,14
44000-P168130,2019,1450000000,728625000,14
44000-P130048,2015,0,2000000000,4
44000-P154291,2015,500000000,0,0
44000-P154291,2016,0,500000000,5
44000-P158140,2017,0,400000000,4
44000-P158140,2016,400000000,0,0
44000-P161475,2018,0,300000000,4
44000-P161475,2017,300000000,0,0
44000-P163973,2018,300000000,300000000,3
44000-P167297,2019,1000000000,1020070896.0000001,4
44000-P170940,2020,600000000,601870192,6
44000-P172439,2021,800000000,800000000,4
44000-P173232,2022,0,400000000,2
44000-P173232,2021,400000000,0,0
44000-P173233,2023,1000000000,1000000000,3
44000-P175742,2022,350000000,351376780,10
44000-P177726,2022,750000000,752919940,3
44000-P500689,2023,1000000000,1025656260,1
44000-P152440,2015,24000000,23313675,2
44000-P163983,2018,24000000,22929082,10
44000-P148099,2016,24000000,23174775,14
44000-P126274,2014,25000000,24942602,12
44000-P179019,2022,274000000,0,0
44000-P179019,2023,0,274000000,6
44000-P176756,2021,200000000,0,0
44000-P176756,2022,0,182822400,7
44000-P144602,2014,0,5279344,9
44000-P149888,2015,0,2878470,3
44000-P149888,2014,3000000,0,0
44000-P155540,2017,0,2074815,6
44000-P155540,2016,2000000,0,0
44000-P161794,2017,5000000,5086944,4
44000-P161794,2018,0,9731,4
44000-P167263,2019,0,-188.9999999999991,10
44000-P167263,2020,-54,16841,5
44000-P167263,2018,5000000,4972572,5
44000-P169179,2022,0,5019264,6
44000-P169179,2020,5000000,0,0
44000-P177794,2023,10000000,8167046,6
44000-P179763,2023,20000000.000000004,19541211,8
44000-P131688,2014,3800000,3851950,5
44000-P174260,2020,10000000,10369944,4
44000-P150924,2015,3000000,3091824,6
44000-P150924,2017,-2702,0,0
44000-P154702,2016,0,1000000000,4
44000-P154702,2015,1000000000,0,0
44000-P174367,2021,400000000,0,0
44000-P174367,2022,0,364851780,8
44000-P159956,2017,38590000,39654615,7
44000-P166839,2019,40000000,40160307,10
44000-P161562,2020,0,112181913,2
44000-P161562,2018,200000000,0,0
44000-P161562,2019,0,69955818,2
44000-P168204,2019,750000000,751130460,10
44000-P168204,2020,-3,0,0
44000-P172321,2020,1000000000,1000000000,14
44000-P175251,2021,750000000,750000000,8
44000-P176903,2022,750000000,750000000,24
44000-P180339,2023,1000000000,1000000000,27
44000-P174346,2021,30000000,30000000,3
44000-P147454,2014,102000000,510000,2
44000-P147454,2016,0,101490000,2
44000-P157804,2016,100000000,100000000,3
DE-1-201468453,2015,85487047.869618,85487047.869618,1
DE-1-201468461,2017,85455000,85455000,1
