donor_ref,donor,country,year,commit_year,disb_year,cum_commit,total_commit,s1_share,s2_hhi,s2_hhi_net,s3_n_donors,n_activities
XM-DAC-46002,African Development Bank,SZ,2022,75322549.13500959,77652602.52479297,75322549.13500959,190322549.1350096,0.39576261182576866,0.5217308661867708,0.36510282126761673,2,2
XM-DAC-46002,African Development Bank,TD,2015,18124319.40570133,18124319.40570133,18124319.40570133,68124319.40570132,0.26604771341296524,0.6094673447986041,0.5386859589863369,2,1
XM-DAC-46002,African Development Bank,TD,2016,42238139.86034849,36433068.84800389,60362459.266049825,290629659.2660498,0.20769545482208507,0.36224378093378595,0.3191063789800332,3,1
XM-DAC-46002,African Development Bank,TD,2017,62380747.673943974,68185818.68628858,122743206.9399938,429404406.9399938,0.28584524275072537,0.35554953135518075,0.2738420285519596,3,2
XM-DAC-46002,African Development Bank,TD,2018,20341548.15454695,20341548.15454695,143084755.09454075,143084755.09454075,1,1,NA,1,1
XM-DAC-46002,African Development Bank,TD,2020,61024644.46364084,61024644.46364084,204109399.55818158,672298199.5581815,0.303599503452958,0.35107371567363765,0.258901057176755,3,1
XM-DAC-46002,African Development Bank,TG,2017,12923663.594188828,0,12923663.594188828,12923663.594188828,1,1,NA,1,1
XM-DAC-46002,African Development Bank,TG,2018,0,12923663.594188828,12923663.594188828,52923663.594188824,0.24419442488497498,0.6308729845198575,0.5712420673749539,2,1
XM-DAC-46002,African Development Bank,TG,2020,27122064.206062596,27122064.206062596,40045727.800251424,300045727.8002514,0.1334654157346008,0.7686952029252181,0.7508821857280082,2,1
XM-DAC-46002,African Development Bank,TG,2022,5424412.841212519,0,45470140.64146394,480670540.64146394,0.09459731104132818,0.5943566317129246,0.5854079804566749,3,1
XM-DAC-46002,African Development Bank,TG,2023,0,5424412.841212519,45470140.64146394,647761540.641464,0.07019580167793825,0.6451107078798727,0.6401832573066643,3,1
XM-DAC-46002,African Development Bank,TN,2015,211383963.9168058,195453168.0605148,211383963.9168058,1093532646.9528058,0.19330375229842464,0.5216296413143278,0.48426330066167705,4,1
XM-DAC-46002,African Development Bank,TN,2016,516770862.4273976,480379906.10341376,728154826.3442035,913877026.3442035,0.7967755019042908,0.6761513970610875,0.04130019662625295,2,2
XM-DAC-46002,African Development Bank,TN,2017,140596901.29060343,345323.70861681545,868751727.6348069,2615508410.670807,0.3321540562020199,0.3743149708604301,0.2639886538089755,4,1
XM-DAC-46002,African Development Bank,TN,2018,0,138445324.50871772,868751727.6348069,2627689124.2648067,0.3306143484069381,0.552852654674913,0.44354680730236873,3,1
XM-DAC-46002,African Development Bank,TN,2019,138292034.05988824,131088848.1801773,1007043761.6946951,1823884122.324695,0.552142402781122,0.5010965008261804,0.19623526787726958,3,1
XM-DAC-46002,African Development Bank,TN,2020,210078470.36982292,203134478.85631683,1217122232.064518,4206532621.064518,0.2893409707486137,0.3571636484067545,0.2734454510530044,3,1
XM-DAC-46002,African Development Bank,TN,2021,68762680.83975336,65595150.57491997,1285884912.9042714,4398400578.534271,0.29235284279922985,0.3488202656807613,0.2633500809879701,4,1
XM-DAC-46002,African Development Bank,TZ,2014,0,52074945.04391741,0,230330193.97783253,0,0.6673869540652785,0.6673869540652785,6,1
XM-DAC-46002,African Development Bank,TZ,2015,67805160.5151565,67805160.5151565,67805160.5151565,503742303.54196054,0.13460287142532687,0.5552287436128743,0.5371108106169312,6,1
XM-DAC-46002,African Development Bank,TZ,2016,159030223.47224805,0,226835383.98740453,479234373.8466586,0.473328701709501,0.4631376251896188,0.23909756532761706,3,2
XM-DAC-46002,African Development Bank,TZ,2017,0,113417691.99370226,226835383.98740453,245657373.8466586,0.9233811321657989,0.8585031661479873,0.005870450908194713,2,2
XM-DAC-46002,African Development Bank,TZ,2018,54244128.41212519,54244128.41212519,281079512.39952976,647418502.2587838,0.43415427798073286,0.4774607718254867,0.2889708347365152,3,1
XM-DAC-46002,African Development Bank,TZ,2019,0,45612531.47854578,281079512.39952976,281079512.39952976,1,1,NA,1,1
XM-DAC-46002,African Development Bank,TZ,2020,103063843.98303786,78653986.19758153,384143356.3825676,771539356.3825676,0.497892107777442,0.5000088864192437,0.2521123354321798,2,2
XM-DAC-46002,African Development Bank,TZ,2021,0,24409857.785456337,384143356.3825676,995453346.2418216,0.3858979005222502,0.503530766787045,0.3546135771595645,3,1
XM-DAC-46002,African Development Bank,TZ,2023,107800255.19150212,109498322.98852602,491943611.57406974,2914927809.239295,0.16876699656670113,0.40672196184124654,0.37823966271110165,5,1
XM-DAC-46002,African Development Bank,UG,2016,89231590.13950235,19271582.72161778,89231590.13950235,89231590.13950235,1,1,0,2,1
XM-DAC-46002,African Development Bank,UG,2017,0,15797835.103274042,89231590.13950235,89231590.13950235,1,1,0,2,1
XM-DAC-46002,African Development Bank,UG,2018,0,12013491.870839307,89231590.13950235,89231590.13950235,1,1,NA,1,1
XM-DAC-46002,African Development Bank,UG,2019,0,22167676.737541143,89231590.13950235,136288810.13950235,0.6547242583464246,0.5478791922417022,0.11921533777442656,2,1
XM-DAC-46002,African Development Bank,UG,2020,0,19250713.649314422,89231590.13950235,389231590.13950235,0.22925063740977794,0.6466104346860231,0.5940545799332336,2,1
XM-DAC-46002,African Development Bank,UG,2021,31190373.836971987,31920663.89388764,120421963.97647433,120421963.97647433,1,1,NA,1,2
XM-DAC-46002,African Development Bank,ZA,2020,305242621.42887175,291483181.5401807,305242621.42887175,462418065.94887173,0.6601009863282927,0.5512646516465843,0.11553133949499944,2,1
XM-DAC-46002,African Development Bank,ZA,2023,299936569.1944883,304300090.57413346,605179190.62336,2355179190.62336,0.2569567500565354,0.6181400426861627,0.552113271286546,2,1
XM-DAC-46002,African Development Bank,ZW,2022,20748379.117637888,0,20748379.117637888,20748379.117637888,1,1,NA,1,1
XM-DAC-46002,African Development Bank,ZW,2023,5017581.878121581,15391771.436940525,25765960.99575947,25765960.99575947,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,AF,2014,0,0,0,0,NA,0,NA,1,1
XM-DAC-46004,Asian Development Bank,AF,2015,0,0,0,0,NA,0,NA,1,1
XM-DAC-46004,Asian Development Bank,AF,2020,0,0,0,550000000,0,1,1,2,1
XM-DAC-46004,Asian Development Bank,AF,2021,0,0,0,682000000,0,1,1,2,1
XM-DAC-46004,Asian Development Bank,AF,2023,204000000,0,204000000,204000000,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,AM,2014,49000000,18996010.95,49000000,124000000,0.3951612903225806,0.5219823100936525,0.3658298647242456,2,2
XM-DAC-46004,Asian Development Bank,AM,2015,0,35605642.31,49000000,174000000,0.28160919540229884,0.5953890870656625,0.5160853481305324,2,2
XM-DAC-46004,Asian Development Bank,AM,2016,90000000,60000000,139000000,286788000,0.4846785779042359,0.43120282841608343,0.19628950453681096,3,1
XM-DAC-46004,Asian Development Bank,AM,2017,40000000,70000000,179000000,179000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,AM,2018,50000000,50000000,229000000,229000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,AM,2019,50000000,50850689.24,279000000,454000000,0.6145374449339207,0.5262376525839818,0.1485813813580702,2,2
XM-DAC-46004,Asian Development Bank,AM,2022,100000000,100000000,379000000,475271704.167112,0.7974385949699594,0.676939435555407,0.041031122807744125,2,1
XM-DAC-46004,Asian Development Bank,AM,2023,0,0,379000000,781035504.167112,0.48525322853813363,0.3858978162553363,0.15042712044865417,3,1
XM-DAC-46004,Asian Development Bank,AZ,2016,500000000,500000000,500000000,500000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,AZ,2017,250000000,0,750000000,750000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,AZ,2018,250000000,425000000,1000000000,1000000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,AZ,2019,250000000,325000000,1250000000,1250000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,AZ,2021,250000000,250000000,1500000000,1500000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,AZ,2022,0,0,1500000000,1500000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,BD,2014,0,153708624.41,0,0,NA,0,NA,2,6
XM-DAC-46004,Asian Development Bank,BD,2015,250000000,80000000,250000000,250000000,1,1,0,2,4
XM-DAC-46004,Asian Development Bank,BD,2016,0,0,250000000,250000000,1,1,0,2,3
XM-DAC-46004,Asian Development Bank,BD,2017,0,0,250000000,436857614.37880003,0.5722688394833025,0.5104455703205266,0.18295394567696072,3,3
XM-DAC-46004,Asian Development Bank,BD,2018,0,40837575.63,250000000,884547500,0.28263038446211197,0.3487580674787595,0.26887813325755827,5,3
XM-DAC-46004,Asian Development Bank,BD,2019,0,0,250000000,500000000,0.5,0.5,0.25,2,2
XM-DAC-46004,Asian Development Bank,BD,2020,500000000,668094601.29,750000000,1678266278,0.4468897515439442,0.3535893950013317,0.15387894496632348,3,4
XM-DAC-46004,Asian Development Bank,BD,2021,500000000,0,1250000000,2542206278,0.4916988880160416,0.3742933205354172,0.13252552405920537,3,4
XM-DAC-46004,Asian Development Bank,BD,2022,340000000,50000000,1590000000,2590000000,0.6138996138996139,0.5259462440929622,0.1490735081468672,2,2
XM-DAC-46004,Asian Development Bank,BD,2023,800000000,400000000,2390000000,4651345121.403206,0.5138298573035128,0.3849562319229757,0.12093510966642734,4,4
XM-DAC-46004,Asian Development Bank,BT,2014,0,19082339.009999998,0,0,NA,0,NA,1,2
XM-DAC-46004,Asian Development Bank,BT,2015,36200000,16100000,36200000,56200000,0.6441281138790036,0.5415458264206381,0.12664479933131545,2,3
XM-DAC-46004,Asian Development Bank,BT,2016,0,0,36200000,80200000,0.4513715710723192,0.504729448199949,0.30099315302765534,2,1
XM-DAC-46004,Asian Development Bank,BT,2017,0,19967303.06,36200000,80200000,0.4513715710723192,0.504729448199949,0.30099315302765534,2,1
XM-DAC-46004,Asian Development Bank,BT,2018,14000000,0,50200000,50200000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,BT,2019,30000000,37000000,80200000,154200000,0.5201037613488976,0.5008083224407469,0.23030039987147588,2,2
XM-DAC-46004,Asian Development Bank,BT,2020,50000000,50000000,130200000,259000000,0.5027027027027027,0.5000146092037984,0.2473046018991965,2,4
XM-DAC-46004,Asian Development Bank,BT,2021,30000000,37000000,160200000,341091000,0.4696693844164754,0.4537148809422522,0.23312555028410128,3,3
XM-DAC-46004,Asian Development Bank,BT,2022,37350000,37350000,197550000,441537420,0.44741394738411977,0.4440930239871884,0.2439137836733485,3,1
XM-DAC-46004,Asian Development Bank,CK,2014,0,0,0,0,NA,0,NA,1,1
XM-DAC-46004,Asian Development Bank,CK,2016,10000000,0,10000000,10000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CK,2017,0,0,10000000,10000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CK,2018,0,0,10000000,10000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CK,2019,0,0,10000000,10000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CK,2020,30789986,31488792.48,40789986,40789986,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,CK,2021,75489958,37767206.04,116279944,116279944,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,CK,2022,0,0,116279944,116279944,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CN,2016,300000000,300000000,300000000,300000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CN,2020,50000000,0,350000000,350000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CN,2021,0,25000000,350000000,350000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,CN,2022,28000000,0,378000000,378000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,CN,2023,0,38410640.91,378000000,378000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,FJ,2018,15000000,15000000,15000000,15000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,FJ,2019,65000000,0,80000000,194000000,0.41237113402061853,0.5153576363056648,0.34530768413221385,2,2
XM-DAC-46004,Asian Development Bank,FJ,2020,200000000,265000000,280000000,416788000,0.6718043705672908,0.529123880740946,0.07780276842763217,3,2
XM-DAC-46004,Asian Development Bank,FJ,2022,150000000,150000000,430000000,789000000,0.5449936628643853,0.504048859395908,0.20703076683356875,2,2
XM-DAC-46004,Asian Development Bank,FM,2019,6000000,0,6000000,6000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,FM,2020,20000000,20000000,26000000,26000000,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,FM,2021,0,0,26000000,26000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,FM,2022,0,0,26000000,26000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,GE,2014,75000000,73496632.47999999,75000000,75000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,GE,2015,75000000,73757195.96,150000000,270000000,0.5555555555555556,0.5061728395061729,0.19753086419753085,2,4
XM-DAC-46004,Asian Development Bank,GE,2016,100000000,98704241.85,250000000,338303500,0.7389814175732737,0.6142242358906629,0.0681307003720577,2,2
XM-DAC-46004,Asian Development Bank,GE,2020,491613011,103821282.8,741613011,1382323937,0.5364972646060747,0.39525031120904774,0.10742099627924717,3,4
XM-DAC-46004,Asian Development Bank,GE,2021,100892076,397554131.43,842505087,1164716013,0.7233566617066851,0.5997763966575091,0.07653153662206946,2,4
XM-DAC-46004,Asian Development Bank,GE,2022,100000000,0,942505087,1292061613,0.7294583149263486,0.6053022365776788,0.07319280336249079,2,3
XM-DAC-46004,Asian Development Bank,GE,2023,15000000,15270652.91,957505087,1745235923,0.548639341180923,0.4032908284679076,0.1022857017764704,3,1
XM-DAC-46004,Asian Development Bank,ID,2014,400000000,400000000,400000000,400000000,1,1,0,2,3
XM-DAC-46004,Asian Development Bank,ID,2015,800000000,1300000000,1200000000,1700000000,0.7058823529411765,0.5847750865051904,0.08650519031141868,3,3
XM-DAC-46004,Asian Development Bank,ID,2016,1000000000,1000000000,2200000000,3100000000,0.7096774193548387,0.5879292403746099,0.08428720083246621,3,4
XM-DAC-46004,Asian Development Bank,ID,2017,800000000,400000000,3000000000,4200000000,0.7142857142857143,0.5918367346938775,0.08163265306122447,3,3
XM-DAC-46004,Asian Development Bank,ID,2018,1000000000,1400000000,4000000000,5500000000,0.7272727272727273,0.6033057851239669,0.07438016528925617,2,3
XM-DAC-46004,Asian Development Bank,ID,2019,1000000000,1000000000,5000000000,7500000000,0.6666666666666666,0.5555555555555556,0.11111111111111116,2,3
XM-DAC-46004,Asian Development Bank,ID,2020,2507915482,1540551868.8,7507915482,10607915482,0.7077653941285427,0.5863329179947774,0.08540106486884602,2,4
XM-DAC-46004,Asian Development Bank,ID,2021,1000000000,1000000000,8507915482,12807915482,0.6642701143645788,0.5539693409467036,0.11271455610877296,2,6
XM-DAC-46004,Asian Development Bank,ID,2022,1500000000,1000000000,10007915482,15407915482,0.649530787840286,0.5447189130242732,0.12282866867185066,2,8
XM-DAC-46004,Asian Development Bank,ID,2023,1012657363,1983321003.4,11020572845,18790486531.80641,0.5864974718108347,0.49945811489902675,0.15547883045852595,3,6
XM-DAC-46004,Asian Development Bank,IN,2014,200000000,257000000,200000000,206617750,0.9679710479859548,0.9379938035061457,0.0010258537671180568,2,4
XM-DAC-46004,Asian Development Bank,IN,2015,250000000,125000000,450000000,450000000,1,1,NA,1,4
XM-DAC-46004,Asian Development Bank,IN,2016,0,0,450000000,700000000,0.6428571428571429,0.5408163265306123,0.12755102040816324,2,3
XM-DAC-46004,Asian Development Bank,IN,2017,425000000,190000000,875000000,875000000,1,1,NA,1,5
XM-DAC-46004,Asian Development Bank,IN,2018,0,257500000,875000000,1375000000,0.6363636363636364,0.5371900826446281,0.1322314049586777,2,5
XM-DAC-46004,Asian Development Bank,IN,2019,0,337500000,875000000,1665000000,0.5255255255255256,0.5013031049067085,0.22512602692782868,2,3
XM-DAC-46004,Asian Development Bank,IN,2020,1550000000,1500000000,2425000000,5314960000,0.45625931333443714,0.5038264953399499,0.2956539343355379,2,3
XM-DAC-46004,Asian Development Bank,IN,2021,600000000,25000000,3025000000,6414960000,0.4715539925424321,0.501618350680552,0.279255182797844,2,5
XM-DAC-46004,Asian Development Bank,IN,2022,250000000,0,3275000000,7604960000,0.43064000336622416,0.5096216182660749,0.32417080576681334,2,4
XM-DAC-46004,Asian Development Bank,IN,2023,900000000,675000000,4175000000,10099294155.363749,0.4133952270102611,0.5042167085204904,0.3333210948056251,3,5
XM-DAC-46004,Asian Development Bank,KG,2014,22000000,22000000,22000000,47000000,0.46808510638297873,0.5020371208691715,0.28293345405160697,2,1
XM-DAC-46004,Asian Development Bank,KG,2015,30000000,23000000,52000000,156978722,0.3312550856414795,0.33432800147619873,0.22459806971285484,3,2
XM-DAC-46004,Asian Development Bank,KG,2016,25000000,12017857.6,77000000,150000000,0.5133333333333333,0.5003555555555556,0.23684444444444447,2,3
XM-DAC-46004,Asian Development Bank,KG,2017,37000000,28592040,114000000,114000000,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,KG,2018,0,0,114000000,211000000,0.5402843601895735,0.5032456593517666,0.2113384694863098,2,3
XM-DAC-46004,Asian Development Bank,KG,2019,50000000,0,164000000,164000000,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,KG,2020,50000000,50000000,214000000,294772066,0.725984666403227,0.6021381388987557,0.07508440304615083,2,4
XM-DAC-46004,Asian Development Bank,KG,2021,80000000,88000000,294000000,411232866,0.7149234030336477,0.5923841383431275,0.08126866613791617,2,3
XM-DAC-46004,Asian Development Bank,KG,2022,100000000,58000000,394000000,394000000,1,1,NA,1,6
XM-DAC-46004,Asian Development Bank,KG,2023,15000000,0,409000000,409000000,1,1,NA,1,6
XM-DAC-46004,Asian Development Bank,KH,2014,22000000,0,22000000,22000000,1,1,NA,1,5
XM-DAC-46004,Asian Development Bank,KH,2015,0,22452069.5,22000000,22000000,1,1,NA,1,5
XM-DAC-46004,Asian Development Bank,KH,2016,96500000,54792780.82,118500000,118500000,1,1,NA,1,7
XM-DAC-46004,Asian Development Bank,KH,2017,0,47728279.449999996,118500000,278016000,0.4262344613259669,0.5108827093917405,0.3292068933699034,2,7
XM-DAC-46004,Asian Development Bank,KH,2018,15000000,3246489.27,133500000,318082800,0.4197020398462287,0.5128955248097133,0.336745722558628,2,3
XM-DAC-46004,Asian Development Bank,KH,2019,55000000,60000000,188500000,375127142.24380004,0.502496297315355,0.5000124630005732,0.2475099341849316,2,4
XM-DAC-46004,Asian Development Bank,KH,2020,270000000,270000000,458500000,650824142.2438,0.704491382909156,0.583633451368198,0.08732534277494292,2,5
XM-DAC-46004,Asian Development Bank,KH,2021,40000000,0,498500000,698500000,0.7136721546170365,0.5913115793173735,0.0819836350416503,2,5
XM-DAC-46004,Asian Development Bank,KH,2022,90000000,10389427.74,588500000,1290145542.2438,0.4561500859635499,0.37419038931812104,0.16611748839356708,3,6
XM-DAC-46004,Asian Development Bank,KH,2023,110000000,150000000,698500000,1455976142.2438,0.479746872035653,0.3740504240258446,0.14389336279785137,3,6
XM-DAC-46004,Asian Development Bank,KI,2014,3000000,3000000,3000000,6000000,0.5,0.5,0.25,2,1
XM-DAC-46004,Asian Development Bank,KI,2017,5000000,5000000,8000000,18000000,0.4444444444444444,0.5061728395061729,0.308641975308642,2,1
XM-DAC-46004,Asian Development Bank,KI,2018,2500000,0,10500000,25500000,0.4117647058823529,0.5155709342560554,0.34602076124567477,2,2
XM-DAC-46004,Asian Development Bank,KI,2019,0,0,10500000,25500000,0.4117647058823529,0.5155709342560554,0.34602076124567477,2,1
XM-DAC-46004,Asian Development Bank,KI,2020,8000000,0,18500000,52685530,0.3511400568619126,0.33989881604480804,0.21659947651182085,3,2
XM-DAC-46004,Asian Development Bank,KI,2021,0,0,18500000,18500000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,KI,2022,0,8000000,18500000,58382530,0.31687561330418534,0.3337416423780717,0.2333314880711681,3,2
XM-DAC-46004,Asian Development Bank,KI,2023,13000000,0,31500000,81382530,0.3870609576772804,0.3453910415962221,0.19557485663816865,3,3
XM-DAC-46004,Asian Development Bank,KZ,2015,1000000000,1000000000,1000000000,2000000000,0.5,0.5,0.25,2,1
XM-DAC-46004,Asian Development Bank,KZ,2016,0,0,1000000000,2000000000,0.5,0.5,0.25,2,1
XM-DAC-46004,Asian Development Bank,KZ,2020,1077595266,1114665286.2,2077595266,2077595266,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,KZ,2021,0,0,2077595266,3477595266,0.5974229624454521,0.518982467223296,0.16206827116619588,2,2
XM-DAC-46004,Asian Development Bank,LA,2014,15000000,19512446.67,15000000,15000000,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,LA,2015,17000000,17003711.16,32000000,32000000,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,LA,2016,0,0,32000000,32000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,LA,2017,0,0,32000000,70590000,0.45332200028332625,0.5043576713150996,0.29885683537422353,2,1
XM-DAC-46004,Asian Development Bank,LA,2018,30000000,34369698.41,62000000,132642800,0.46742077217911565,0.5021228121708102,0.28364063390628946,2,2
XM-DAC-46004,Asian Development Bank,LA,2019,55000000,55000000,117000000,323202800,0.3620018143407173,0.34606928532785847,0.21502397174188728,3,2
XM-DAC-46004,Asian Development Bank,LK,2016,250000000,0,250000000,452000000,0.5530973451327433,0.5056386561202912,0.19972198292740223,2,1
XM-DAC-46004,Asian Development Bank,LK,2017,0,0,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,LK,2018,0,125000000,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,LK,2019,0,0,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,LK,2020,0,0,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,LK,2021,0,0,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,LK,2022,0,0,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,LK,2023,550000000,350000000.00000006,800000000,1502000000,0.5326231691078562,0.5021285423252796,0.21844110205478356,2,2
XM-DAC-46004,Asian Development Bank,MH,2014,0,0,0,0,NA,0,NA,1,1
XM-DAC-46004,Asian Development Bank,MH,2019,6000000,0,6000000,6000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MH,2020,22000000,6000000,28000000,28000000,1,1,NA,1,3
XM-DAC-46004,Asian Development Bank,MH,2021,0,0,28000000,38368540,0.7297645414706945,0.6055834890344769,0.07302720304654398,2,3
XM-DAC-46004,Asian Development Bank,MH,2022,0,0,28000000,28000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,MH,2023,0,0,28000000,28000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MM,2020,250000000,125000000,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MM,2021,0,125000000,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MM,2022,0,0,250000000,250000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MM,2023,0,0,250000000,629420200,0.39719093858125304,0.5211394062196074,0.36337876452855067,2,1
XM-DAC-46004,Asian Development Bank,MN,2015,150000000,100000000,150000000,150000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MN,2016,0,50000000,150000000,150000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MN,2017,250000000,200000000,400000000,400000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,MN,2018,130000000,150000000,530000000,530000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,MN,2019,160000000,130000000,690000000,847881520,0.8137929459766973,0.6808292931963413,0.018570334274909617,3,2
XM-DAC-46004,Asian Development Bank,MN,2020,100000000,160000000,790000000,890000000,0.8876404494382022,0.8005302360813027,0.012624668602449152,2,2
XM-DAC-46004,Asian Development Bank,MN,2021,100000000,100000000,890000000,890000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,MN,2022,100000000,100000000,990000000,990000000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,MN,2023,100000000,100000000,1090000000,1147881520,0.9495753533866457,0.9042359967454547,0.002542644986081699,2,1
XM-DAC-46004,Asian Development Bank,MV,2020,50000000,25000000,50000000,80000000,0.625,0.53125,0.140625,2,2
XM-DAC-46004,Asian Development Bank,MV,2021,0,0,50000000,50000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,MV,2023,18700000,18700000,68700000,68700000,1,1,NA,1,1
XM-DAC-46004,Asian Development Bank,NP,2014,0,27000000,0,46742835.895640045,0,0.6024182634766057,0.6024182634766057,4,4
XM-DAC-46004,Asian Development Bank,NP,2015,0,27699633.49,0,12793778.395640042,0,1,1,2,4
XM-DAC-46004,Asian Development Bank,NP,2016,0,10000000,0,139883656.49364004,0,0.425292471025659,0.425292471025659,4,1
XM-DAC-46004,Asian Development Bank,NP,2017,21000000,10000000,21000000,92057154.87515,0.22811915085232295,0.6478383922665238,0.595800045280939,2,2
XM-DAC-46004,Asian Development Bank,NP,2018,0,0,21000000,202380844.87515,0.10376476100272747,0.41661798080339224,0.4058508551774391,3,1
XM-DAC-46004,Asian Development Bank,NP,2019,50000000,36258703.04,71000000,377671925.17024004,0.18799385198673668,0.37871053416453904,0.343368845779728,5,2
XM-DAC-46004,Asian Development Bank,NP,2020,300000000,275000000,371000000,1155260526.4911,0.32113968364075157,0.35042985154069023,0.24729915513180822,4,4
XM-DAC-46004,Asian Development Bank,NP,2021,0,0,371000000,1208319603.7105,0.3070379714611396,0.4393654174804263,0.34509310156145473,4,3
XM-DAC-46004,Asian Development Bank,NP,2022,0,25000000,371000000,1685073369.7466385,0.22016845477522573,0.3842706390247124,0.3357964905466018,6,2
XM-DAC-46004,Asian Development Bank,NP,2023,150000000,100000000,521000000,705291979.2347386,0.7387011554637265,0.5828185323440216,0.037139135260576994,4,4
XM-DAC-46004,Asian Development Bank,NR,2014,0,2000000,0,0,NA,0,NA,2,1
XM-DAC-46004,Asian Development Bank,NR,2016,2000000,2000000,2000000,2000000,1,1,0,2,1
XM-DAC-46004,Asian Development Bank,NR,2020,5000000,5000000,7000000,7000000,1,1,0,2,1
XM-DAC-46004,Asian Development Bank,PG,2018,100000000,100000000,100000000,250000000,0.4,0.52,0.36,2,1
XM-DAC-46004,Asian Development Bank,PG,2019,100000000,100000000,200000000,200000000,1,1,NA,1,2
XM-DAC-46004,Asian Development Bank,PG,2020,500000000,500000000,700000000,700000000,1,1,NA,1,5
XM-DAC-46004,Asian Development Bank,PG,2021,150000000,150000000,850000000,1106152760,0.7684291272753322,0.641594135179461,0.05111081153433228,3,5
XM-DAC-46004,Asian Development Bank,PG,2022,250000000,250000000,1100000000,1112386702.25,0.9888647515967732,0.9779774907075496,1.2399375700156146e-4,2,2
XM-DAC-46004,Asian Development Bank,PG,2023,0,0,1100000000,1116659452.25,0.9850809911504961,0.9706071359510953,2.2257682505155696e-4,2,1
XM-DAC-46004,Asian Development Bank,PH,2014,250000000,250000000,250000000,550000000,0.45454545454545453,0.5041322314049586,0.2975206611570247,2,1
XM-DAC-46004,Asian Development Bank,PH,2015,950000000,350000000,1200000000,2000000000,0.6,0.52,0.16000000000000003,2,3
XM-DAC-46004,Asian Development Bank,PH,2016,250000000,600000000,1450000000,2250000000,0.6444444444444445,0.5417283950617284,0.12641975308641973,2,3
XM-DAC-46004,Asian Development Bank,PH,2017,600000000,250000000,2050000000,2050000000,1,1,NA,1,3
