iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full,y2_early_days_raw,log_commitment,log_disbursement
XM-DAC-46004-51066-003-GRNT0870,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TJ,50000000,50000000,1,2022,2023,2022-12-16,2022-12-15,2023-06-30,2023-06-30,0,196,50000000,50000000,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,0,17.72753356339242,17.72753356339242
NO-BRC-971277882-NPL-07/010,NO-BRC-971277882,Norad - Norwegian Agency for Development Cooperation,10,Bilateral,0,1,A02_sector,1,0,4,Closed,NP,12793778.395640042,10226678.856014589,1,2014,2019,2009-01-01,2009-11-27,2014-12-31,2025-01-13,-730,2190,34855490.7471768,32285096.658506855,10,110,Standard grant,10,ODA,1,Bilateral,1,0,1,0.20065218110236216,0.0737443092485548,-3666,17.36672123648152,17.290116277952016
XM-DAC-46004-56299-001-GRNT0955,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TJ,NA,NA,NA,NA,NA,2024-08-30,2024-08-12,2025-06-30,2025-06-30,0,304,50000000,50000000,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,0,17.72753356339242,17.72753356339242
XM-DAC-46004-58417-001-GRNT1080,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TJ,NA,NA,NA,NA,NA,2025-12-02,2025-12-02,2026-05-31,2026-05-31,0,180,50000000,50000000,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,0,17.72753356339242,17.72753356339242
XM-DAC-46004-59154-001-GRNT1068,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,1,Pipeline/identification,TJ,NA,NA,NA,NA,NA,2025-12-05,2025-12-02,NA,NA,NA,NA,9900000,0,0,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,0,NA,1,NA,16.108045315104818,NA
XM-DAC-46004-45395-001-GRNT0318,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,0,0,0,NA,NA,2012-12-22,2012-12-17,2013-12-31,2014-01-24,-24,374,2350000,2350000,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,-24,14.669925886120343,14.669925886120343
XM-DAC-46004-47318-001-GRNT0442,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,2000000,2000000,1,2015,2015,2015-10-30,2015-10-09,2015-10-30,2015-11-24,-25,0,2000000,2000000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,-25,14.508657738524219,14.508657738524219
XM-DAC-46004-50028-001-GRNT0559,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,3000000,3000000,1,2017,2020,2017-12-20,2017-12-15,2022-12-31,2020-03-05,730,1837,3000000,3000000,4,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,1031,14.914122846632385,14.914122846632385
XM-DAC-46004-50377-001-GRNT0673,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,4000000,4000000,1,2019,2023,2019-11-22,2019-10-31,2019-12-31,2019-12-04,27,39,4000000,4079711.86,8,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,-0.01992796499999993,27,15.201804919084164,15.221536921337435
XM-DAC-46004-50028-003-GRNT0760,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,4000000,-4000000,0,NA,NA,2020-12-11,2020-12-10,2024-03-10,2023-01-30,405,1185,4000000,-3811249.76,7,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,2,1.95281244,405,15.201804919084164,NA
XM-DAC-46004-56138-002-GRNT0952,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,TV,NA,NA,NA,NA,NA,2024-07-05,2024-07-26,2027-03-31,NA,NA,999,4000000,0,3,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,0,NA,1,NA,15.201804919084164,NA
XM-DAC-46004-58548-001-GRNT1063,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TV,NA,NA,NA,NA,NA,2025-11-28,2025-11-28,2026-01-31,2026-01-31,0,64,7000000,0,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,1,0,15.761420707019587,NA
XM-DAC-46004-46385-001-GRNT0359,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,0,0,0,NA,NA,2013-09-30,2013-11-05,2013-12-31,2014-01-24,-24,92,4500000,4500000,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,-24,15.319587954740548,15.319587954740548
XM-DAC-46004-48361-001-GRNT0479,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,3000000,3000000,1,2016,2016,2016-06-03,2016-06-07,2016-06-30,2016-06-30,0,27,3000000,3000000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,0,14.914122846632385,14.914122846632385
XM-DAC-46004-48361-002-GRNT0532,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,2250000,0,0,NA,NA,2017-05-29,2017-05-31,2017-09-30,2017-09-11,19,124,2250000,0,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,1,1,19,14.626440774180603,NA
XM-DAC-46004-50028-001-GRNT0558,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,2900000,0,0,NA,NA,2017-12-20,2017-12-15,2022-12-31,2018-08-03,730,1837,2900000,530878.9,10,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,1,0.8169383103448276,1611,14.880221294956703,13.182289213950726
XM-DAC-46004-48361-001-LN3393,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,3000000,2997695,1,2016,2016,2016-06-03,2016-06-07,2016-06-30,2016-06-30,0,27,3000000,2997695,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,7.683333333333708e-4,7.683333333333708e-4,0,14.914122846632385,14.913354217979716
XM-DAC-46004-48361-002-LN3531,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,2750000,2807266.12,1,2017,2017,2017-05-29,2017-05-31,2017-09-30,2017-09-11,19,124,2750000,2807266.12,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,-0.02082404363636358,-0.02082404363636358,19,14.827111469642754,14.847721656692766
XM-DAC-46004-50028-001-LN3628,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,3100000,3100000,1,2017,2018,2017-12-20,2017-12-15,2022-12-31,2018-08-03,730,1837,3100000,3100000,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0,0,1611,14.946912669455374,14.946912669455374
XM-DAC-46004-48361-003-GRNT0647,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,5000000,5000000,1,2019,2019,2019-06-07,2019-06-07,2019-09-30,2019-10-03,-3,115,5000000,5000000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,-3,15.424948470398375,15.424948470398375
XM-DAC-46004-50028-002-GRNT0668,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,6000000,6000000,1,2019,2020,2019-09-30,2019-09-30,2022-12-31,2020-05-18,730,1188,6000000,6000000,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,957,15.60727002719233,15.60727002719233
XM-DAC-46004-50028-003-GRNT0755,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,10000000,10000000,1,2020,2022,2020-12-11,2020-12-14,2024-03-14,2022-05-30,654,1189,10000000,10000000,3,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,654,16.11809565095832,16.11809565095832
XM-DAC-46004-55016-001-GRNT0807,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,5000000,5000000,1,2021,2022,2021-11-17,2021-11-17,2021-12-31,2022-01-20,-20,44,5000000,5000000,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,-20,15.424948470398375,15.424948470398375
XM-DAC-46004-52030-001-GRNT0709,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,12200000,0,0,NA,NA,2020-07-09,2020-06-26,2020-07-31,2020-07-28,3,22,12200000,0,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,1,1,3,16.316946509703484,NA
XM-DAC-46004-56138-001-GRNT0883,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,TO,10000000,0,0,NA,NA,2023-03-17,2023-03-15,2026-06-13,NA,NA,1184,10000000,2898745.87,4,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,0,1,0.710125413,NA,16.11809565095832,14.879788742798816
XM-DAC-46004-56358-001-GRNT0943,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,NA,NA,NA,NA,NA,2024-04-11,2024-04-11,2024-06-30,2024-07-04,-4,80,10000000,10000000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,-4,16.11809565095832,16.11809565095832
XM-DAC-46004-56358-002-GRNT1051,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,TO,NA,NA,NA,NA,NA,2025-10-30,2025-10-30,2025-12-30,2025-12-17,13,61,10000000,10000000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,13,16.11809565095832,16.11809565095832
XM-DAC-46004-50028-003-GRNT0757,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,VU,5000000,5000000,1,2020,2022,2020-12-11,2020-12-08,2024-03-08,2022-05-30,648,1183,5000000,5000000,3,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,648,15.424948470398375,15.424948470398375
XM-DAC-46004-54179-001-GRNT0776,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,VU,16925000,0,0,NA,NA,2020-12-08,2020-12-08,2021-12-31,2022-06-21,-172,388,16925000,0,3,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,1,1,-172,16.644302376762614,NA
XM-DAC-46004-56138-002-GRNT0953,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,VU,NA,NA,NA,NA,NA,2024-07-05,2024-09-16,2027-03-31,NA,NA,999,5000000,5000000,3,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,0,NA,0,NA,15.424948470398375,15.424948470398375
XM-DAC-46004-55052-001-GRNT1001,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,VU,NA,NA,NA,NA,NA,2024-11-05,2024-12-16,2025-04-30,2024-12-23,128,176,7790000,7790000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,128,15.868351417846931,15.868351417846931
XM-DAC-46004-58547-001-GRNT1086,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,VU,NA,NA,NA,NA,NA,2025-12-15,2025-12-12,2031-12-29,NA,NA,2205,10000000,0,2,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,0,NA,1,NA,16.11809565095832,NA
NO-BRC-971277882-PAL-25/0011,NO-BRC-971277882,Norad - Norwegian Agency for Development Cooperation,10,Bilateral,0,1,A02_sector,1,0,3,Finalisation,PS,NA,NA,NA,NA,NA,2025-01-01,2025-07-30,2025-12-31,NA,NA,364,34251060.27179223,34251060.27179223,1,110,Standard grant,10,ODA,1,Bilateral,1,0,1,NA,0,NA,17.349228079034006,17.349228079034006
XM-DAC-46004-46384-001-GRNT0360,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,0,4000000,1,2014,2015,2013-09-30,2013-10-29,2015-12-31,2015-10-12,80,822,14000000,14000000,3,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,80,16.454567887579532,16.454567887579532
XM-DAC-46004-50210-001-GRNT0525,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,5000000,5000000,1,2017,2017,2017-01-09,2017-01-11,2017-03-31,2017-06-28,-89,81,5000000,5000000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,-89,15.424948470398375,15.424948470398375
XM-DAC-46004-50028-001-GRNT0557,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,2900000,2900000,1,2017,2020,2017-12-20,2017-12-18,2022-12-31,2020-05-18,730,1837,2900000,2900000,4,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,957,14.880221294956703,14.880221294956703
XM-DAC-46004-43191-013-LN2625,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,NA,NA,NA,NA,NA,2010-04-22,2010-04-22,2011-04-30,2010-12-14,137,373,16000000,15419139.77,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.03630376437500005,137,16.588099280204055,16.551120137902597
XM-DAC-46004-43191-023-LN2801,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,NA,NA,NA,NA,NA,2011-12-07,2012-03-20,2012-06-30,2012-07-02,-2,206,10820000,10418514.41,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.03710587707948243,-2,16.19690683138261,16.159095013108008
XM-DAC-46004-50028-001-LN3627,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,3100000,3100000,1,2017,2023,2017-12-20,2017-12-18,2022-12-31,2023-01-30,-30,1837,3100000,3100000,7,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0,0,-30,14.946912669455374,14.946912669455374
XM-DAC-46004-54243-001-GRNT0718,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,20000000,20000000,1,2020,2020,2020-07-31,2020-07-31,2021-06-30,2020-10-13,260,334,20000000,20000000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,260,16.811242831518264,16.811242831518264
XM-DAC-46004-50028-003-GRNT0759,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,10000000,10000000,1,2020,2022,2020-12-11,2020-12-08,2024-03-08,2022-09-29,526,1183,10000000,10000000,3,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0,0,526,16.11809565095832,16.11809565095832
XM-DAC-46004-54054-001-GRNT0862,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,7500000,-7500000,0,NA,NA,2022-11-30,2022-11-22,2023-03-31,2023-09-04,-157,121,7500000,-7203029.06,5,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,2,1.9604038746666663,-157,15.830413578506539,NA
XM-DAC-46004-56138-001-GRNT0881,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,2,Implementation,WS,10000000,0,0,NA,NA,2023-03-17,2023-03-21,2026-06-19,NA,NA,1190,10000000,0,4,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,0,1,1,NA,16.11809565095832,NA
XM-DAC-46004-54054-002-GRNT0996,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,WS,NA,NA,NA,NA,NA,2024-12-13,2024-12-13,2025-04-30,2024-12-24,127,138,7850000,7850000,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,NA,0,127,15.876024089758591,15.876024089758591
NO-BRC-971277882-PAL-26/0002,NO-BRC-971277882,Norad - Norwegian Agency for Development Cooperation,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,NA,NA,NA,NA,NA,2026-01-01,2026-04-30,2026-12-31,NA,NA,364,10073841.25640948,10073841.25640948,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,0,NA,16.125452647411887,16.125452647411887
XM-DAC-46004-37218-013-LN2202,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-05-30,2006-08-24,2009-12-31,2009-12-31,0,1311,130000000,110000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0.15384615384615383,0,18.683045008419857,18.51599092375669
XM-DAC-46004-37218-013-LN2203,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-05-30,2006-08-24,2009-12-31,2009-12-31,0,1311,65000000,23488979.64,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.6386310824615384,0,17.98989782785991,16.972041917632886
XM-DAC-46004-36155-013-LN2270,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-11-01,2006-11-23,2010-06-30,2010-06-28,2,1337,400000000,400000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0,2,19.806975105072254,19.806975105072254
XM-DAC-46004-39492-013-LN2291,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-12-01,2006-12-20,2008-12-31,2008-06-27,187,761,300000000,300000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0,187,19.519293032620475,19.519293032620475
XM-DAC-46004-39492-013-LN2292,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2006-12-01,2006-12-20,2007-03-31,2007-01-12,78,120,20000000,20080712.26,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.0040356130000001,78,16.811242831518264,16.815270323274255
XM-DAC-46004-40563-013-LN2335,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2007-07-04,2007-07-04,2008-12-31,2008-05-05,240,546,400000000,416580782.1,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.04145195525000011,240,19.806975105072254,19.847590955386256
XM-DAC-46004-41108-013-LN2340,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-05-15,2008-05-15,2009-06-30,2011-07-12,-730,411,400000000,400000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0,-742,19.806975105072254,19.806975105072254
XM-DAC-46004-41666-013-LN2385,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2007-12-14,2007-12-14,2008-06-30,2008-02-12,139,199,250000000,250000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0,139,19.33697147582652,19.33697147582652
XM-DAC-46004-42163-013-LN2446,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-09-30,2008-09-30,2008-12-31,2008-09-30,92,92,300000000,300000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0,92,19.519293032620475,19.519293032620475
XM-DAC-46004-42163-013-LN2447,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-09-30,2008-09-30,2008-12-31,2008-09-30,92,92,200000000,193493300.4,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.03253349799999994,92,19.11382792451231,19.080753446578896
XM-DAC-46004-41545-013-LN2484,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-12-01,2008-12-17,2009-04-30,2009-01-22,98,150,100000000,100230504.2,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.00230504199999992,98,18.420680743952367,18.42298313341841
XM-DAC-46004-41641-013-LN2485,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2008-12-17,2008-12-17,2009-04-30,2009-02-04,85,134,100000000,95973556.2,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.04026443800000001,85,18.420680743952367,18.37958325523707
XM-DAC-46004-42163-023-LN2524,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-06-26,2009-06-26,2009-12-31,2009-07-01,183,188,350000000,350000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0,183,19.67344371244773,19.67344371244773
XM-DAC-46004-42163-023-LN2525,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-06-26,2009-06-26,2009-12-31,2009-07-01,183,188,150000000,149664367.2,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.00223755200000008,183,18.82614585206053,18.82390579300057
XM-DAC-46004-41666-033-LN2547,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-09-17,2009-09-17,2010-03-31,2009-10-09,173,195,75000000,75000000,1,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,NA,0,173,18.132998671500584,18.132998671500584
XM-DAC-46004-41666-033-LN2548,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2009-09-17,2009-09-17,2010-03-31,2009-10-09,173,195,75000000,76465876.57,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.01954502093333321,173,18.132998671500584,18.152355141374844
XM-DAC-46004-41641-023-LN2644,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2010-06-24,2010-06-24,2010-12-31,2010-06-30,184,190,150000000,150969185.8,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.0064612386666667,184,18.82614585206053,18.832586306404913
XM-DAC-46004-41545-023-LN2645,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,NA,NA,NA,NA,NA,2010-06-24,2010-06-24,2010-12-31,2010-06-30,184,190,120000000,119662239,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.00281467499999998,184,18.60300230074632,18.600183657099926
XM-DAC-46004-47015-001-LN3126,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,400000000,399157648.3,1,2014,2015,2014-05-31,2014-04-28,2015-06-30,2015-06-03,27,395,400000000,399157648.3,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0.00210587924999994,0.00210587924999994,27,19.806975105072254,19.804867005340622
XM-DAC-46004-47015-002-LN3321,XM-DAC-46004,Asian Development Bank,40,Multilateral,1,0,A01_general,1,0,3,Finalisation,PK,100000000,100000000,1,2015,2016,2015-11-30,2015-11-26,2016-06-30,2016-06-30,0,213,100000000,100000000,2,421,Standard loan,21,Non-export credit OOF,2,Multilateral (inflows),1,1,1,0,0,0,18.420680743952367,18.420680743952367
